剧情节数,对话序号,角色,地点,对话文本,选项,表情拆分,,,first,,任务,,奖励

99,1,自动触发对话,寰枢AI,北桥楼五层,RollBack可以将StackOverflow的层数清除一回合。,,33,,,
,2,自动触发对话,寰枢AI,北桥楼五层,利用这个机制制造空隙，全力击溃它。,,17,,,
战斗结束后,,,,,,,0,,,
100,1,自动触发对话,纪远行,北桥楼五层,（=pn），我会找准时机用git push将你投送到附近。,,29,纪远行3,任务完成,
,2,自动触发对话,纪远行,北桥楼五层,趁着弗洛回溯的空隙接近它，全力一击。,,18,纪远行3,,
,3,自动触发对话,（=pn）,北桥楼五层,,来吧。,0,PC4,,
,4,自动触发对话,林风,北桥楼五层,我来辅助弗洛，尽可能的放大它的破绽。,,18,,,
,5,自动触发对话,纪远行,北桥楼五层,……,,2,纪远行3,,
,6,自动触发对话,纪远行,北桥楼五层,弗洛！,,3,纪远行6,,
,7,自动触发对话,弗洛,北桥楼五层,RollBack！,,9,,,
,8,自动触发对话,纪远行,北桥楼五层,git push！,,9,纪远行6,,
,9,自动触发对话,StackOverflow,北桥楼五层,（愤怒的嘶吼）,,7,,,
,10,自动触发对话,（=pn）,北桥楼五层,,不好……|还差一点……,0,PC4,,
,11,自动触发对话,黑幕文字,,BSOD。,,5,,,
,12,自动触发对话,StackOverflow,北桥楼五层,（痛苦的哀嚎）,,7,,,
,13,自动触发对话,林风,北桥楼五层,宁芷学姐的指令……复制一次的代价有点大啊……,,22,林风3,,
,14,自动触发对话,（=pn）,北桥楼五层,,就是现在！,0,PC9,,
,15,自动触发对话,旁白,北桥楼五层,你使出全力一击击中了StackOverflow，如同撼动一座山岳。,,33,,,
,16,自动触发对话,旁白,北桥楼五层,整个空间在一瞬间的停滞后猛烈震颤。,,17,,,
,17,自动触发对话,旁白,北桥楼五层,巨大的能量反应将你震飞，眼前的空间如同玻璃般瞬间破碎。,,27,,,
,18,自动触发对话,黑幕文字,,成功了。,,4,,,
,19,自动触发对话,黑幕文字,,你们回到了现实。,,8,,,
,20,自动触发对话,弗洛,北桥楼五层,我们赢了。,,5,,,
,21,自动触发对话,林风,北桥楼五层,太好了。,,4,林风9,,
,22,自动触发对话,纪远行,北桥楼五层,……,,2,纪远行3,,
,23,自动触发对话,纪远行,北桥楼五层,附近有另一个同样强大的失序体。,,15,纪远行5,,
,24,自动触发对话,（=pn）,北桥楼五层,,弗洛小心！,0,PC9,,
,25,自动触发对话,黑幕文字,,一个人形失序体悄无声息的出现在弗洛背后。,,20,,,
,26,自动触发对话,？？？,北桥楼五层,StackTrace。,,11,,,
,27,自动触发对话,黑幕文字,,弗洛失去意识倒在地上……,,12,,,
,28,自动触发对话,,,,那是……安澜的指令？,0,PC3,,
,29,自动触发对话,旁白,北桥楼五层,你看清了弗洛背后娇小的身影，她与那些扭曲的失序体不同。,,27,,,
,30,自动触发对话,旁白,北桥楼五层,能明显看出来人形。,,9,,,
,31,自动触发对话,纪远行,北桥楼五层,(=pn)小心！,,8,纪远行5,,
,32,自动触发对话,旁白,北桥楼五层,纪远行的声音将你从呆滞拉回现实。,,16,,,
,33,自动触发对话,旁白,北桥楼五层,此时你已经被传送到林风身边，那个人形失序体在你刚刚所在的位置留下了攻击产生的巨坑……,,42,,,
,34,自动触发对话,林风,北桥楼五层,我还能拼尽全力再用一次BSOD，你们快跑。,,21,林风3,,
,35,自动触发对话,纪远行,北桥楼五层,她的目标是（=pn）！,,11,纪远行6,,
,36,自动触发对话,林风,北桥楼五层,啧，来不及了。,,7,林风9,,
,37,自动触发对话,???,北桥楼五层,Sudo。,,5,,,
,38,自动触发对话,旁白,北桥楼五层,人形失序体身上出现了锁的标识，在离你只有不到一米的地方停住跌落在地上。,,35,,,
,39,自动触发对话,旁白,北桥楼五层,与此同时，面前的空间出现裂痕，宁芷出现在了你们面前,,,,,
,40,自动触发对话,宁芷,北桥楼五层,BSOD。,,5,宁芷1,,
,41,自动触发对话,宁芷,北桥楼五层,林风学妹，这个指令最好还是不要轻易复制。,,20,宁芷1,,
,42,自动触发对话,（=pn）,北桥楼五层,,她要逃走了！,0,PC4,,
,43,自动触发对话,旁白,北桥楼五层,人形失序体开始朝着走廊尽头后退，同时周围的空间也开始破碎。,,29,,,
,44,自动触发对话,宁芷,北桥楼五层,连这里也是循环的一部分吗？,,13,宁芷2,,
,45,自动触发对话,旁白,北桥楼五层,你们出现在了入口处。,,10,,,
,46,自动触发对话,宁芷,北桥楼五层,结束了。,,4,宁芷1,,
,,,,,,,,,,
101,1,自动触发对话,黑幕文字,,北桥楼恢复了正常，走廊尽头的教室被封锁，短时间内都不会出现溢出了。,,33,,,
,2,自动触发对话,黑幕文字,,校诊所内的安澜突然消失不见，监控中她如同傀儡般起身走到死角，人间蒸发般消失了。,,39,,,
,3,自动触发对话,黑幕文字,,一切尘埃落定，第一学期在遗憾与收获中结束了。,,22,,,
,4,自动触发对话,黑幕文字,,那个循环的空间，那个未知的人形失序体和安澜的联系，只能等下学期再探索...,,37,,,
,5,自动触发对话,黑幕文字,,图书馆某处,,5,,,
,6,自动触发对话,黑幕文字,,寰枢的核心机房中走出了一位少女。,,16,,,
,7,自动触发对话,林星瑶,图书馆,我不在的一学期，好像发生了很多事。,,17,,,
